epochs_part,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10
77,4.51797176864,12.8951917614,10.6414394565,9.81140705433,5.5615746787,3.59459603748,1.79604529414,3.90547964373,8.25438022306,5.70533043694,
78,2.09048104926,12.6144445624,8.2965379211,4.2654036346,-0.947967270135,2.62693197466,5.92019198515,4.00885138049,8.16943386996,2.00476780972,
79,6.08457476948,13.5465149511,14.1793709863,12.0067860696,9.08482107534,10.7042606986,9.16004144741,8.10127132093,12.0592518598,8.70020667965,
80,5.46085004613,12.0112167761,11.268545746,8.59850236429,4.00101428096,0.500376887223,-5.11415308515,-0.231873084709,5.67814544295,5.66172153246,
81,5.03503167558,13.5449549706,12.4681666788,9.59097978065,6.34599216468,8.90789714704,5.74506631344,4.0602202989,8.77981168848,7.63826068753,
82,2.34743088304,9.32273661457,8.21982543622,7.39826938422,3.48931090245,2.5796518442,0.657763499199,4.03133554449,8.15717694823,6.54722206022,
83,-1.80871281174,7.85758088385,5.38996608791,5.28521149153,1.39416690269,5.17551399907,7.84432937543,6.18613445778,10.0754282758,3.84997960465,
84,-2.80007965419,5.09422418879,2.23407527797,1.96153860486,-1.67998358743,1.01387797339,1.4360974117,-0.190364179356,4.2036600408,-0.41683875938,
85,0.504168713219,9.52515498108,8.86810057437,7.45518465506,3.03276396249,7.70791876593,6.2858292563,3.63456832858,9.86480885484,6.75372607434,
86,1.90950909915,8.22205698962,8.20650305806,4.74902814874,1.68715371118,3.23112628339,-2.72058075956,-0.789106761499,6.78468596098,5.64528947674,
87,0.87100701613,7.04434294372,5.61198361642,3.69074725694,1.72148443946,5.45736815128,2.20309334266,1.12115865648,7.66649692883,5.30769382973,
88,3.32743241018,10.4541127804,12.478477891,8.29719696871,6.8537484374,9.90012444082,8.38172591805,7.58783842204,13.9858866433,11.2144119324,
89,-0.121309419515,6.45119568572,5.5292940678,4.78764023089,1.10338083114,5.87104353109,4.41219292183,4.84560057637,9.78818950943,4.81699986087,
90,-3.38388559935,0.240259531093,0.891357115134,2.4692361125,-2.4188704141,-2.51803552529,-2.85107447866,1.22947860835,6.2680881447,4.75761163478,
91,-4.7189548695,0.381884498784,-1.19842495948,-1.65383940496,-8.47985365246,-4.43391257869,-3.52311680472,-2.77294286133,1.46042634738,-2.11254738899,
92,-2.02526007061,2.93257221386,1.34551815826,1.54416378214,-4.47840354752,-2.56529297618,-2.09777831731,-2.56784484447,4.42332012735,2.33073848059,
93,-0.996254660973,3.49258909055,2.11751944835,3.55758663538,-2.13461360579,-0.819448908883,-2.71069956149,-1.29120044856,5.11872893363,2.26320558741,
94,-4.36657313758,1.93513567631,0.475320860321,0.970942767866,-6.29195565022,-1.20467991581,1.37674641578,0.480387322213,4.82226215651,0.468432606292,
95,0.377244150831,5.09200240297,6.52602560459,7.72173348284,-0.449256185797,0.984105854812,0.772768976068,3.13771316648,10.3788013865,7.76054298328,
96,1.37361404597,8.02666767299,3.68560802126,4.18482859743,1.3569375106,5.29075790526,2.67212795826,2.58105505601,8.28525959423,6.09089239239,
97,-1.69786601288,5.39968624018,3.28262515597,2.38510376147,-3.09346838972,-0.0494316838769,-0.00363202250295,-0.527903403481,6.11358804943,4.26463066893,
98,4.14551907438,9.51697367296,9.24519185522,8.37178727466,4.57687282266,9.48023843036,9.44479433953,7.45082927829,13.7693843915,10.327718624,
99,3.19281541486,9.51689798448,8.96008629018,10.920974324,5.64002515865,8.89984362833,9.30221607638,8.57606458392,16.3807759738,12.6548256561,
100,0.259353548347,6.68936793614,6.25228724339,7.16446608789,4.29660931223,5.86539777192,2.95499644738,3.75074450809,12.6478790846,9.26012637692,
