h1,h2,h3,h4,h5,h6,h7,h8,h9,h10
9.66,9.97,9.753,9.913,9.446,8.474,7.541,9.695,9.448,12.497
9.97,9.753,9.913,9.446,8.474,7.541,9.695,9.448,12.497,11.119
9.753,9.913,9.446,8.474,7.541,9.695,9.448,12.497,11.119,12.218
9.913,9.446,8.474,7.541,9.695,9.448,12.497,11.119,12.218,10.932
9.446,8.474,7.541,9.695,9.448,12.497,11.119,12.218,10.932,13.729
8.474,7.541,9.695,9.448,12.497,11.119,12.218,10.932,13.729,11.72
7.541,9.695,9.448,12.497,11.119,12.218,10.932,13.729,11.72,10.779
9.695,9.448,12.497,11.119,12.218,10.932,13.729,11.72,10.779,12.49
9.448,12.497,11.119,12.218,10.932,13.729,11.72,10.779,12.49,10.905
12.497,11.119,12.218,10.932,13.729,11.72,10.779,12.49,10.905,12.202
11.119,12.218,10.932,13.729,11.72,10.779,12.49,10.905,12.202,10.718
12.218,10.932,13.729,11.72,10.779,12.49,10.905,12.202,10.718,10.534
10.932,13.729,11.72,10.779,12.49,10.905,12.202,10.718,10.534,14.965
13.729,11.72,10.779,12.49,10.905,12.202,10.718,10.534,14.965,16.038
11.72,10.779,12.49,10.905,12.202,10.718,10.534,14.965,16.038,14.783
10.779,12.49,10.905,12.202,10.718,10.534,14.965,16.038,14.783,15.048
12.49,10.905,12.202,10.718,10.534,14.965,16.038,14.783,15.048,12.671
10.905,12.202,10.718,10.534,14.965,16.038,14.783,15.048,12.671,9.664
12.202,10.718,10.534,14.965,16.038,14.783,15.048,12.671,9.664,12.204
10.718,10.534,14.965,16.038,14.783,15.048,12.671,9.664,12.204,11.318
10.534,14.965,16.038,14.783,15.048,12.671,9.664,12.204,11.318,8.449
14.965,16.038,14.783,15.048,12.671,9.664,12.204,11.318,8.449,7.381
16.038,14.783,15.048,12.671,9.664,12.204,11.318,8.449,7.381,7.234
14.783,15.048,12.671,9.664,12.204,11.318,8.449,7.381,7.234,6.111
15.048,12.671,9.664,12.204,11.318,8.449,7.381,7.234,6.111,7.702
12.671,9.664,12.204,11.318,8.449,7.381,7.234,6.111,7.702,7.861
9.664,12.204,11.318,8.449,7.381,7.234,6.111,7.702,7.861,8.781
12.204,11.318,8.449,7.381,7.234,6.111,7.702,7.861,8.781,5.964
11.318,8.449,7.381,7.234,6.111,7.702,7.861,8.781,5.964,10.243
8.449,7.381,7.234,6.111,7.702,7.861,8.781,5.964,10.243,10.346
7.381,7.234,6.111,7.702,7.861,8.781,5.964,10.243,10.346,15.598
7.234,6.111,7.702,7.861,8.781,5.964,10.243,10.346,15.598,14.523
6.111,7.702,7.861,8.781,5.964,10.243,10.346,15.598,14.523,11.927
7.702,7.861,8.781,5.964,10.243,10.346,15.598,14.523,11.927,11.936
7.861,8.781,5.964,10.243,10.346,15.598,14.523,11.927,11.936,13.35
8.781,5.964,10.243,10.346,15.598,14.523,11.927,11.936,13.35,15.764
5.964,10.243,10.346,15.598,14.523,11.927,11.936,13.35,15.764,13.314
10.243,10.346,15.598,14.523,11.927,11.936,13.35,15.764,13.314,10.331
10.346,15.598,14.523,11.927,11.936,13.35,15.764,13.314,10.331,10.586
15.598,14.523,11.927,11.936,13.35,15.764,13.314,10.331,10.586,7.689
14.523,11.927,11.936,13.35,15.764,13.314,10.331,10.586,7.689,7.734
11.927,11.936,13.35,15.764,13.314,10.331,10.586,7.689,7.734,9.277
11.936,13.35,15.764,13.314,10.331,10.586,7.689,7.734,9.277,10.737
13.35,15.764,13.314,10.331,10.586,7.689,7.734,9.277,10.737,12.065
15.764,13.314,10.331,10.586,7.689,7.734,9.277,10.737,12.065,13.346
13.314,10.331,10.586,7.689,7.734,9.277,10.737,12.065,13.346,16.257
10.331,10.586,7.689,7.734,9.277,10.737,12.065,13.346,16.257,21.702
10.586,7.689,7.734,9.277,10.737,12.065,13.346,16.257,21.702,19.046
7.689,7.734,9.277,10.737,12.065,13.346,16.257,21.702,19.046,17.66
7.734,9.277,10.737,12.065,13.346,16.257,21.702,19.046,17.66,17.825
9.277,10.737,12.065,13.346,16.257,21.702,19.046,17.66,17.825,16.664
10.737,12.065,13.346,16.257,21.702,19.046,17.66,17.825,16.664,17.6
12.065,13.346,16.257,21.702,19.046,17.66,17.825,16.664,17.6,12.622
13.346,16.257,21.702,19.046,17.66,17.825,16.664,17.6,12.622,10.793
16.257,21.702,19.046,17.66,17.825,16.664,17.6,12.622,10.793,9.156
21.702,19.046,17.66,17.825,16.664,17.6,12.622,10.793,9.156,8.919
19.046,17.66,17.825,16.664,17.6,12.622,10.793,9.156,8.919,7.582
17.66,17.825,16.664,17.6,12.622,10.793,9.156,8.919,7.582,7.931
17.825,16.664,17.6,12.622,10.793,9.156,8.919,7.582,7.931,9.184
16.664,17.6,12.622,10.793,9.156,8.919,7.582,7.931,9.184,10.454
17.6,12.622,10.793,9.156,8.919,7.582,7.931,9.184,10.454,8.702
12.622,10.793,9.156,8.919,7.582,7.931,9.184,10.454,8.702,9.04
10.793,9.156,8.919,7.582,7.931,9.184,10.454,8.702,9.04,8.919
9.156,8.919,7.582,7.931,9.184,10.454,8.702,9.04,8.919,8.989
8.919,7.582,7.931,9.184,10.454,8.702,9.04,8.919,8.989,9.257
7.582,7.931,9.184,10.454,8.702,9.04,8.919,8.989,9.257,8.713
7.931,9.184,10.454,8.702,9.04,8.919,8.989,9.257,8.713,7.833
9.184,10.454,8.702,9.04,8.919,8.989,9.257,8.713,7.833,7.856
10.454,8.702,9.04,8.919,8.989,9.257,8.713,7.833,7.856,6.24
8.702,9.04,8.919,8.989,9.257,8.713,7.833,7.856,6.24,6.563
9.04,8.919,8.989,9.257,8.713,7.833,7.856,6.24,6.563,6.621
8.919,8.989,9.257,8.713,7.833,7.856,6.24,6.563,6.621,6.579
8.989,9.257,8.713,7.833,7.856,6.24,6.563,6.621,6.579,6.355
9.257,8.713,7.833,7.856,6.24,6.563,6.621,6.579,6.355,6.705
8.713,7.833,7.856,6.24,6.563,6.621,6.579,6.355,6.705,6.495
7.833,7.856,6.24,6.563,6.621,6.579,6.355,6.705,6.495,8.036
7.856,6.24,6.563,6.621,6.579,6.355,6.705,6.495,8.036,7.963
6.24,6.563,6.621,6.579,6.355,6.705,6.495,8.036,7.963,8.192
6.563,6.621,6.579,6.355,6.705,6.495,8.036,7.963,8.192,8.034
6.621,6.579,6.355,6.705,6.495,8.036,7.963,8.192,8.034,7.252
6.579,6.355,6.705,6.495,8.036,7.963,8.192,8.034,7.252,5.661
6.355,6.705,6.495,8.036,7.963,8.192,8.034,7.252,5.661,6.987
6.705,6.495,8.036,7.963,8.192,8.034,7.252,5.661,6.987,8.439
6.495,8.036,7.963,8.192,8.034,7.252,5.661,6.987,8.439,7.072
8.036,7.963,8.192,8.034,7.252,5.661,6.987,8.439,7.072,5.893
7.963,8.192,8.034,7.252,5.661,6.987,8.439,7.072,5.893,5.935
8.192,8.034,7.252,5.661,6.987,8.439,7.072,5.893,5.935,7.472
8.034,7.252,5.661,6.987,8.439,7.072,5.893,5.935,7.472,5.849
7.252,5.661,6.987,8.439,7.072,5.893,5.935,7.472,5.849,5.601
5.661,6.987,8.439,7.072,5.893,5.935,7.472,5.849,5.601,7.37
6.987,8.439,7.072,5.893,5.935,7.472,5.849,5.601,7.37,9.904
8.439,7.072,5.893,5.935,7.472,5.849,5.601,7.37,9.904,8.727
7.072,5.893,5.935,7.472,5.849,5.601,7.37,9.904,8.727,7.433
5.893,5.935,7.472,5.849,5.601,7.37,9.904,8.727,7.433,7.212
5.935,7.472,5.849,5.601,7.37,9.904,8.727,7.433,7.212,7.378
7.472,5.849,5.601,7.37,9.904,8.727,7.433,7.212,7.378,5.967
5.849,5.601,7.37,9.904,8.727,7.433,7.212,7.378,5.967,5.98
5.601,7.37,9.904,8.727,7.433,7.212,7.378,5.967,5.98,5.503
7.37,9.904,8.727,7.433,7.212,7.378,5.967,5.98,5.503,5.805
9.904,8.727,7.433,7.212,7.378,5.967,5.98,5.503,5.805,5.802
8.727,7.433,7.212,7.378,5.967,5.98,5.503,5.805,5.802,4.707
7.433,7.212,7.378,5.967,5.98,5.503,5.805,5.802,4.707,5.885
7.212,7.378,5.967,5.98,5.503,5.805,5.802,4.707,5.885,12.46
7.378,5.967,5.98,5.503,5.805,5.802,4.707,5.885,12.46,8.52
5.967,5.98,5.503,5.805,5.802,4.707,5.885,12.46,8.52,8.538
5.98,5.503,5.805,5.802,4.707,5.885,12.46,8.52,8.538,8.533
5.503,5.805,5.802,4.707,5.885,12.46,8.52,8.538,8.533,8.529
5.805,5.802,4.707,5.885,12.46,8.52,8.538,8.533,8.529,7.266
5.802,4.707,5.885,12.46,8.52,8.538,8.533,8.529,7.266,7.059
4.707,5.885,12.46,8.52,8.538,8.533,8.529,7.266,7.059,7.245
5.885,12.46,8.52,8.538,8.533,8.529,7.266,7.059,7.245,6.65
12.46,8.52,8.538,8.533,8.529,7.266,7.059,7.245,6.65,8.651
8.52,8.538,8.533,8.529,7.266,7.059,7.245,6.65,8.651,7.161
8.538,8.533,8.529,7.266,7.059,7.245,6.65,8.651,7.161,7.152
8.533,8.529,7.266,7.059,7.245,6.65,8.651,7.161,7.152,7.169
8.529,7.266,7.059,7.245,6.65,8.651,7.161,7.152,7.169,7.099
7.266,7.059,7.245,6.65,8.651,7.161,7.152,7.169,7.099,7.648
7.059,7.245,6.65,8.651,7.161,7.152,7.169,7.099,7.648,10.259
7.245,6.65,8.651,7.161,7.152,7.169,7.099,7.648,10.259,10.204
6.65,8.651,7.161,7.152,7.169,7.099,7.648,10.259,10.204,7.518
8.651,7.161,7.152,7.169,7.099,7.648,10.259,10.204,7.518,8.919
7.161,7.152,7.169,7.099,7.648,10.259,10.204,7.518,8.919,7.398
7.152,7.169,7.099,7.648,10.259,10.204,7.518,8.919,7.398,7.157
7.169,7.099,7.648,10.259,10.204,7.518,8.919,7.398,7.157,8.733
7.099,7.648,10.259,10.204,7.518,8.919,7.398,7.157,8.733,6.698
7.648,10.259,10.204,7.518,8.919,7.398,7.157,8.733,6.698,9.113
10.259,10.204,7.518,8.919,7.398,7.157,8.733,6.698,9.113,10.225
10.204,7.518,8.919,7.398,7.157,8.733,6.698,9.113,10.225,12.975
7.518,8.919,7.398,7.157,8.733,6.698,9.113,10.225,12.975,14.478
8.919,7.398,7.157,8.733,6.698,9.113,10.225,12.975,14.478,12.744
7.398,7.157,8.733,6.698,9.113,10.225,12.975,14.478,12.744,14.748
7.157,8.733,6.698,9.113,10.225,12.975,14.478,12.744,14.748,14.242
8.733,6.698,9.113,10.225,12.975,14.478,12.744,14.748,14.242,15.151
6.698,9.113,10.225,12.975,14.478,12.744,14.748,14.242,15.151,16.391
9.113,10.225,12.975,14.478,12.744,14.748,14.242,15.151,16.391,14.865
10.225,12.975,14.478,12.744,14.748,14.242,15.151,16.391,14.865,13.739
12.975,14.478,12.744,14.748,14.242,15.151,16.391,14.865,13.739,13.352
14.478,12.744,14.748,14.242,15.151,16.391,14.865,13.739,13.352,12.431
12.744,14.748,14.242,15.151,16.391,14.865,13.739,13.352,12.431,9.623
14.748,14.242,15.151,16.391,14.865,13.739,13.352,12.431,9.623,9.694
14.242,15.151,16.391,14.865,13.739,13.352,12.431,9.623,9.694,10.909
15.151,16.391,14.865,13.739,13.352,12.431,9.623,9.694,10.909,9.726
16.391,14.865,13.739,13.352,12.431,9.623,9.694,10.909,9.726,10.813
14.865,13.739,13.352,12.431,9.623,9.694,10.909,9.726,10.813,10.66
13.739,13.352,12.431,9.623,9.694,10.909,9.726,10.813,10.66,7.423
13.352,12.431,9.623,9.694,10.909,9.726,10.813,10.66,7.423,12.26
12.431,9.623,9.694,10.909,9.726,10.813,10.66,7.423,12.26,14.954
9.623,9.694,10.909,9.726,10.813,10.66,7.423,12.26,14.954,14.915
9.694,10.909,9.726,10.813,10.66,7.423,12.26,14.954,14.915,13.493
10.909,9.726,10.813,10.66,7.423,12.26,14.954,14.915,13.493,13.682
9.726,10.813,10.66,7.423,12.26,14.954,14.915,13.493,13.682,12.27
10.813,10.66,7.423,12.26,14.954,14.915,13.493,13.682,12.27,12.047
10.66,7.423,12.26,14.954,14.915,13.493,13.682,12.27,12.047,12.05
7.423,12.26,14.954,14.915,13.493,13.682,12.27,12.047,12.05,13.34
12.26,14.954,14.915,13.493,13.682,12.27,12.047,12.05,13.34,14.5
14.954,14.915,13.493,13.682,12.27,12.047,12.05,13.34,14.5,18.22
14.915,13.493,13.682,12.27,12.047,12.05,13.34,14.5,18.22,21.83
13.493,13.682,12.27,12.047,12.05,13.34,14.5,18.22,21.83,22.34
13.682,12.27,12.047,12.05,13.34,14.5,18.22,21.83,22.34,22.96
12.27,12.047,12.05,13.34,14.5,18.22,21.83,22.34,22.96,26.02
12.047,12.05,13.34,14.5,18.22,21.83,22.34,22.96,26.02,29.85
12.05,13.34,14.5,18.22,21.83,22.34,22.96,26.02,29.85,23.89
13.34,14.5,18.22,21.83,22.34,22.96,26.02,29.85,23.89,21.44
14.5,18.22,21.83,22.34,22.96,26.02,29.85,23.89,21.44,21.43
18.22,21.83,22.34,22.96,26.02,29.85,23.89,21.44,21.43,26.73
21.83,22.34,22.96,26.02,29.85,23.89,21.44,21.43,26.73,21.31
22.34,22.96,26.02,29.85,23.89,21.44,21.43,26.73,21.31,18.69
22.96,26.02,29.85,23.89,21.44,21.43,26.73,21.31,18.69,20.05
26.02,29.85,23.89,21.44,21.43,26.73,21.31,18.69,20.05,17.5
29.85,23.89,21.44,21.43,26.73,21.31,18.69,20.05,17.5,15.24
23.89,21.44,21.43,26.73,21.31,18.69,20.05,17.5,15.24,14.93
21.44,21.43,26.73,21.31,18.69,20.05,17.5,15.24,14.93,15.31
21.43,26.73,21.31,18.69,20.05,17.5,15.24,14.93,15.31,12.51
26.73,21.31,18.69,20.05,17.5,15.24,14.93,15.31,12.51,16.81
21.31,18.69,20.05,17.5,15.24,14.93,15.31,12.51,16.81,14.55
18.69,20.05,17.5,15.24,14.93,15.31,12.51,16.81,14.55,13.48
20.05,17.5,15.24,14.93,15.31,12.51,16.81,14.55,13.48,11.52
17.5,15.24,14.93,15.31,12.51,16.81,14.55,13.48,11.52,11.7
15.24,14.93,15.31,12.51,16.81,14.55,13.48,11.52,11.7,11.89
14.93,15.31,12.51,16.81,14.55,13.48,11.52,11.7,11.89,12.28
15.31,12.51,16.81,14.55,13.48,11.52,11.7,11.89,12.28,11.32
12.51,16.81,14.55,13.48,11.52,11.7,11.89,12.28,11.32,16.98
16.81,14.55,13.48,11.52,11.7,11.89,12.28,11.32,16.98,19.14
14.55,13.48,11.52,11.7,11.89,12.28,11.32,16.98,19.14,14.13
13.48,11.52,11.7,11.89,12.28,11.32,16.98,19.14,14.13,14.01
11.52,11.7,11.89,12.28,11.32,16.98,19.14,14.13,14.01,14.34
11.7,11.89,12.28,11.32,16.98,19.14,14.13,14.01,14.34,13.03
11.89,12.28,11.32,16.98,19.14,14.13,14.01,14.34,13.03,13.04
12.28,11.32,16.98,19.14,14.13,14.01,14.34,13.03,13.04,10.35
11.32,16.98,19.14,14.13,14.01,14.34,13.03,13.04,10.35,11.71
16.98,19.14,14.13,14.01,14.34,13.03,13.04,10.35,11.71,9.19
19.14,14.13,14.01,14.34,13.03,13.04,10.35,11.71,9.19,9.36
14.13,14.01,14.34,13.03,13.04,10.35,11.71,9.19,9.36,12.93
14.01,14.34,13.03,13.04,10.35,11.71,9.19,9.36,12.93,13.14
14.34,13.03,13.04,10.35,11.71,9.19,9.36,12.93,13.14,10.15
13.03,13.04,10.35,11.71,9.19,9.36,12.93,13.14,10.15,13.33
13.04,10.35,11.71,9.19,9.36,12.93,13.14,10.15,13.33,12.16
10.35,11.71,9.19,9.36,12.93,13.14,10.15,13.33,12.16,13.19
11.71,9.19,9.36,12.93,13.14,10.15,13.33,12.16,13.19,16.66
9.19,9.36,12.93,13.14,10.15,13.33,12.16,13.19,16.66,28.14
9.36,12.93,13.14,10.15,13.33,12.16,13.19,16.66,28.14,38.31
12.93,13.14,10.15,13.33,12.16,13.19,16.66,28.14,38.31,36.47
13.14,10.15,13.33,12.16,13.19,16.66,28.14,38.31,36.47,36.86
10.15,13.33,12.16,13.19,16.66,28.14,38.31,36.47,36.86,33.37
13.33,12.16,13.19,16.66,28.14,38.31,36.47,36.86,33.37,29.6
12.16,13.19,16.66,28.14,38.31,36.47,36.86,33.37,29.6,68.26
13.19,16.66,28.14,38.31,36.47,36.86,33.37,29.6,68.26,197.62
16.66,28.14,38.31,36.47,36.86,33.37,29.6,68.26,197.62,151.38
28.14,38.31,36.47,36.86,33.37,29.6,68.26,197.62,151.38,132.2
38.31,36.47,36.86,33.37,29.6,68.26,197.62,151.38,132.2,134.98
36.47,36.86,33.37,29.6,68.26,197.62,151.38,132.2,134.98,143.46
36.86,33.37,29.6,68.26,197.62,151.38,132.2,134.98,143.46,119.16
33.37,29.6,68.26,197.62,151.38,132.2,134.98,143.46,119.16,104.67
29.6,68.26,197.62,151.38,132.2,134.98,143.46,119.16,104.67,94.71
68.26,197.62,151.38,132.2,134.98,143.46,119.16,104.67,94.71,76.68
197.62,151.38,132.2,134.98,143.46,119.16,104.67,94.71,76.68,65.84
151.38,132.2,134.98,143.46,119.16,104.67,94.71,76.68,65.84,58.63
132.2,134.98,143.46,119.16,104.67,94.71,76.68,65.84,58.63,79.3
134.98,143.46,119.16,104.67,94.71,76.68,65.84,58.63,79.3,183.12
143.46,119.16,104.67,94.71,76.68,65.84,58.63,79.3,183.12,162.34
119.16,104.67,94.71,76.68,65.84,58.63,79.3,183.12,162.34,156.55
104.67,94.71,76.68,65.84,58.63,79.3,183.12,162.34,156.55,124.44
94.71,76.68,65.84,58.63,79.3,183.12,162.34,156.55,124.44,106.97
76.68,65.84,58.63,79.3,183.12,162.34,156.55,124.44,106.97,92.56
65.84,58.63,79.3,183.12,162.34,156.55,124.44,106.97,92.56,78.14
58.63,79.3,183.12,162.34,156.55,124.44,106.97,92.56,78.14,69.27
79.3,183.12,162.34,156.55,124.44,106.97,92.56,78.14,69.27,58.8
183.12,162.34,156.55,124.44,106.97,92.56,78.14,69.27,58.8,50.33
162.34,156.55,124.44,106.97,92.56,78.14,69.27,58.8,50.33,45.59
156.55,124.44,106.97,92.56,78.14,69.27,58.8,50.33,45.59,41.09
124.44,106.97,92.56,78.14,69.27,58.8,50.33,45.59,41.09,39.33
106.97,92.56,78.14,69.27,58.8,50.33,45.59,41.09,39.33,38.75
92.56,78.14,69.27,58.8,50.33,45.59,41.09,39.33,38.75,34.66
78.14,69.27,58.8,50.33,45.59,41.09,39.33,38.75,34.66,33.33
69.27,58.8,50.33,45.59,41.09,39.33,38.75,34.66,33.33,32.95
58.8,50.33,45.59,41.09,39.33,38.75,34.66,33.33,32.95,32.93
50.33,45.59,41.09,39.33,38.75,34.66,33.33,32.95,32.93,30.17
45.59,41.09,39.33,38.75,34.66,33.33,32.95,32.93,30.17,25.97
41.09,39.33,38.75,34.66,33.33,32.95,32.93,30.17,25.97,23.61
39.33,38.75,34.66,33.33,32.95,32.93,30.17,25.97,23.61,21.75
38.75,34.66,33.33,32.95,32.93,30.17,25.97,23.61,21.75,24.31
34.66,33.33,32.95,32.93,30.17,25.97,23.61,21.75,24.31,25.83
33.33,32.95,32.93,30.17,25.97,23.61,21.75,24.31,25.83,28.05
32.95,32.93,30.17,25.97,23.61,21.75,24.31,25.83,28.05,92.15
32.93,30.17,25.97,23.61,21.75,24.31,25.83,28.05,92.15,122.15
30.17,25.97,23.61,21.75,24.31,25.83,28.05,92.15,122.15,115.19
25.97,23.61,21.75,24.31,25.83,28.05,92.15,122.15,115.19,111.35
23.61,21.75,24.31,25.83,28.05,92.15,122.15,115.19,111.35,93.95
21.75,24.31,25.83,28.05,92.15,122.15,115.19,111.35,93.95,76.75
24.31,25.83,28.05,92.15,122.15,115.19,111.35,93.95,76.75,80.84
25.83,28.05,92.15,122.15,115.19,111.35,93.95,76.75,80.84,79.04
28.05,92.15,122.15,115.19,111.35,93.95,76.75,80.84,79.04,72.34
92.15,122.15,115.19,111.35,93.95,76.75,80.84,79.04,72.34,58.19
122.15,115.19,111.35,93.95,76.75,80.84,79.04,72.34,58.19,54.84
115.19,111.35,93.95,76.75,80.84,79.04,72.34,58.19,54.84,51.22
111.35,93.95,76.75,80.84,79.04,72.34,58.19,54.84,51.22,50.45
93.95,76.75,80.84,79.04,72.34,58.19,54.84,51.22,50.45,40.2
76.75,80.84,79.04,72.34,58.19,54.84,51.22,50.45,40.2,38.62
80.84,79.04,72.34,58.19,54.84,51.22,50.45,40.2,38.62,35.45
79.04,72.34,58.19,54.84,51.22,50.45,40.2,38.62,35.45,33.47
72.34,58.19,54.84,51.22,50.45,40.2,38.62,35.45,33.47,35.21
58.19,54.84,51.22,50.45,40.2,38.62,35.45,33.47,35.21,32.42
54.84,51.22,50.45,40.2,38.62,35.45,33.47,35.21,32.42,31.14
51.22,50.45,40.2,38.62,35.45,33.47,35.21,32.42,31.14,29.65
50.45,40.2,38.62,35.45,33.47,35.21,32.42,31.14,29.65,29.49
40.2,38.62,35.45,33.47,35.21,32.42,31.14,29.65,29.49,27.01
38.62,35.45,33.47,35.21,32.42,31.14,29.65,29.49,27.01,25.76
35.45,33.47,35.21,32.42,31.14,29.65,29.49,27.01,25.76,27.66
33.47,35.21,32.42,31.14,29.65,29.49,27.01,25.76,27.66,26.42
35.21,32.42,31.14,29.65,29.49,27.01,25.76,27.66,26.42,25.51
32.42,31.14,29.65,29.49,27.01,25.76,27.66,26.42,25.51,27.92
31.14,29.65,29.49,27.01,25.76,27.66,26.42,25.51,27.92,30.38
29.65,29.49,27.01,25.76,27.66,26.42,25.51,27.92,30.38,31.48
29.49,27.01,25.76,27.66,26.42,25.51,27.92,30.38,31.48,28.49
27.01,25.76,27.66,26.42,25.51,27.92,30.38,31.48,28.49,27.78
25.76,27.66,26.42,25.51,27.92,30.38,31.48,28.49,27.78,25.11
27.66,26.42,25.51,27.92,30.38,31.48,28.49,27.78,25.11,26.64
26.42,25.51,27.92,30.38,31.48,28.49,27.78,25.11,26.64,25.18
25.51,27.92,30.38,31.48,28.49,27.78,25.11,26.64,25.18,26.4
27.92,30.38,31.48,28.49,27.78,25.11,26.64,25.18,26.4,27.76
30.38,31.48,28.49,27.78,25.11,26.64,25.18,26.4,27.76,31.04
31.48,28.49,27.78,25.11,26.64,25.18,26.4,27.76,31.04,42.89
28.49,27.78,25.11,26.64,25.18,26.4,27.76,31.04,42.89,54.03
27.78,25.11,26.64,25.18,26.4,27.76,31.04,42.89,54.03,56.65
25.11,26.64,25.18,26.4,27.76,31.04,42.89,54.03,56.65,52.3
26.64,25.18,26.4,27.76,31.04,42.89,54.03,56.65,52.3,45.67
25.18,26.4,27.76,31.04,42.89,54.03,56.65,52.3,45.67,39.2
26.4,27.76,31.04,42.89,54.03,56.65,52.3,45.67,39.2,36.42
27.76,31.04,42.89,54.03,56.65,52.3,45.67,39.2,36.42,35.25
31.04,42.89,54.03,56.65,52.3,45.67,39.2,36.42,35.25,35.02
42.89,54.03,56.65,52.3,45.67,39.2,36.42,35.25,35.02,34.21
54.03,56.65,52.3,45.67,39.2,36.42,35.25,35.02,34.21,34.42
56.65,52.3,45.67,39.2,36.42,35.25,35.02,34.21,34.42,34.26
52.3,45.67,39.2,36.42,35.25,35.02,34.21,34.42,34.26,37.2
45.67,39.2,36.42,35.25,35.02,34.21,34.42,34.26,37.2,33.33
39.2,36.42,35.25,35.02,34.21,34.42,34.26,37.2,33.33,33.04
36.42,35.25,35.02,34.21,34.42,34.26,37.2,33.33,33.04,27.65
35.25,35.02,34.21,34.42,34.26,37.2,33.33,33.04,27.65,27.7
35.02,34.21,34.42,34.26,37.2,33.33,33.04,27.65,27.7,24.98
34.21,34.42,34.26,37.2,33.33,33.04,27.65,27.7,24.98,23.6
34.42,34.26,37.2,33.33,33.04,27.65,27.7,24.98,23.6,25.2
34.26,37.2,33.33,33.04,27.65,27.7,24.98,23.6,25.2,25.58
37.2,33.33,33.04,27.65,27.7,24.98,23.6,25.2,25.58,24.82
33.33,33.04,27.65,27.7,24.98,23.6,25.2,25.58,24.82,25.07
33.04,27.65,27.7,24.98,23.6,25.2,25.58,24.82,25.07,25.07
27.65,27.7,24.98,23.6,25.2,25.58,24.82,25.07,25.07,23.47
27.7,24.98,23.6,25.2,25.58,24.82,25.07,25.07,23.47,20.86
24.98,23.6,25.2,25.58,24.82,25.07,25.07,23.47,20.86,19.7
23.6,25.2,25.58,24.82,25.07,25.07,23.47,20.86,19.7,19.85
25.2,25.58,24.82,25.07,25.07,23.47,20.86,19.7,19.85,19.45
25.58,24.82,25.07,25.07,23.47,20.86,19.7,19.85,19.45,18.21
24.82,25.07,25.07,23.47,20.86,19.7,19.85,19.45,18.21,18.61
25.07,25.07,23.47,20.86,19.7,19.85,19.45,18.21,18.61,20.67
25.07,23.47,20.86,19.7,19.85,19.45,18.21,18.61,20.67,23.63
23.47,20.86,19.7,19.85,19.45,18.21,18.61,20.67,23.63,31.42
20.86,19.7,19.85,19.45,18.21,18.61,20.67,23.63,31.42,60.01
19.7,19.85,19.45,18.21,18.61,20.67,23.63,31.42,60.01,65.85
19.85,19.45,18.21,18.61,20.67,23.63,31.42,60.01,65.85,58.81
19.45,18.21,18.61,20.67,23.63,31.42,60.01,65.85,58.81,61.01
18.21,18.61,20.67,23.63,31.42,60.01,65.85,58.81,61.01,58.39
18.61,20.67,23.63,31.42,60.01,65.85,58.81,61.01,58.39,55.62
20.67,23.63,31.42,60.01,65.85,58.81,61.01,58.39,55.62,56.71
23.63,31.42,60.01,65.85,58.81,61.01,58.39,55.62,56.71,51.21
31.42,60.01,65.85,58.81,61.01,58.39,55.62,56.71,51.21,50.53
60.01,65.85,58.81,61.01,58.39,55.62,56.71,51.21,50.53,43.45
65.85,58.81,61.01,58.39,55.62,56.71,51.21,50.53,43.45,44.55
58.81,61.01,58.39,55.62,56.71,51.21,50.53,43.45,44.55,39.03
61.01,58.39,55.62,56.71,51.21,50.53,43.45,44.55,39.03,32.2
58.39,55.62,56.71,51.21,50.53,43.45,44.55,39.03,32.2,27.91
55.62,56.71,51.21,50.53,43.45,44.55,39.03,32.2,27.91,26.4
56.71,51.21,50.53,43.45,44.55,39.03,32.2,27.91,26.4,26.43
51.21,50.53,43.45,44.55,39.03,32.2,27.91,26.4,26.43,23.95
50.53,43.45,44.55,39.03,32.2,27.91,26.4,26.43,23.95,24.05
43.45,44.55,39.03,32.2,27.91,26.4,26.43,23.95,24.05,23.11
44.55,39.03,32.2,27.91,26.4,26.43,23.95,24.05,23.11,24.12
39.03,32.2,27.91,26.4,26.43,23.95,24.05,23.11,24.12,23.67
32.2,27.91,26.4,26.43,23.95,24.05,23.11,24.12,23.67,22.8
27.91,26.4,26.43,23.95,24.05,23.11,24.12,23.67,22.8,23.53
26.4,26.43,23.95,24.05,23.11,24.12,23.67,22.8,23.53,23.48
26.43,23.95,24.05,23.11,24.12,23.67,22.8,23.53,23.48,22.16
23.95,24.05,23.11,24.12,23.67,22.8,23.53,23.48,22.16,25.01
24.05,23.11,24.12,23.67,22.8,23.53,23.48,22.16,25.01,27.6
23.11,24.12,23.67,22.8,23.53,23.48,22.16,25.01,27.6,23.56
24.12,23.67,22.8,23.53,23.48,22.16,25.01,27.6,23.56,25.47
23.67,22.8,23.53,23.48,22.16,25.01,27.6,23.56,25.47,26.57
22.8,23.53,23.48,22.16,25.01,27.6,23.56,25.47,26.57,27.53
23.53,23.48,22.16,25.01,27.6,23.56,25.47,26.57,27.53,25
23.48,22.16,25.01,27.6,23.56,25.47,26.57,27.53,25,24.17
22.16,25.01,27.6,23.56,25.47,26.57,27.53,25,24.17,22.91
